CommitHash,ProjectName,AuthorID,AuthorDate,AuthorTimezone,ModifiedFilename,ChangeType,AddedLines,DeletedLines,SourceCodeBeforeFilePath,SourceCodeFilePath
e467a69d71af2beac8b3a6b0023aa76255eb08bc,stockfish,4eb3f3e0,2016-01-26 16:00:43,+0000,pystockfish.py,ADD,88,0,,PythonFiles\stockfish\4eb3f3e0\e467a69d71af2beac8b3a6b0023aa76255eb08bc\e467a69d71af2beac8b3a6b0023aa76255eb08bc_stockfish_4eb3f3e0_20160126_210043_after_2.py
e467a69d71af2beac8b3a6b0023aa76255eb08bc,stockfish,4eb3f3e0,2016-01-26 16:00:43,+0000,test_pystockfish.py,ADD,19,0,,PythonFiles\stockfish\4eb3f3e0\e467a69d71af2beac8b3a6b0023aa76255eb08bc\e467a69d71af2beac8b3a6b0023aa76255eb08bc_stockfish_4eb3f3e0_20160126_210043_after_3.py
36fe03b7d7958c64becb76536405b5e118389364,stockfish,4eb3f3e0,2016-02-01 14:14:09,+0000,test_pystockfish.py,MODIFY,2,1,PythonFiles\stockfish\4eb3f3e0\36fe03b7d7958c64becb76536405b5e118389364\36fe03b7d7958c64becb76536405b5e118389364_stockfish_4eb3f3e0_20160201_191409_before_1.py,PythonFiles\stockfish\4eb3f3e0\36fe03b7d7958c64becb76536405b5e118389364\36fe03b7d7958c64becb76536405b5e118389364_stockfish_4eb3f3e0_20160201_191409_after_1.py
e4a0a2b68c6f068c80dcde9976decc0fc1e5372b,stockfish,4eb3f3e0,2016-02-01 14:17:40,+0000,test_pystockfish.py,MODIFY,1,1,PythonFiles\stockfish\4eb3f3e0\e4a0a2b68c6f068c80dcde9976decc0fc1e5372b\e4a0a2b68c6f068c80dcde9976decc0fc1e5372b_stockfish_4eb3f3e0_20160201_191740_before_1.py,PythonFiles\stockfish\4eb3f3e0\e4a0a2b68c6f068c80dcde9976decc0fc1e5372b\e4a0a2b68c6f068c80dcde9976decc0fc1e5372b_stockfish_4eb3f3e0_20160201_191740_after_1.py
d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13,stockfish,4eb3f3e0,2016-02-04 12:57:00,+0000,setup.py,ADD,24,0,,PythonFiles\stockfish\4eb3f3e0\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13_stockfish_4eb3f3e0_20160204_175700_after_3.py
d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13,stockfish,4eb3f3e0,2016-02-04 12:57:00,+0000,stockfish.py,RENAME,9,7,PythonFiles\stockfish\4eb3f3e0\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13_stockfish_4eb3f3e0_20160204_175700_before_4.py,PythonFiles\stockfish\4eb3f3e0\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13_stockfish_4eb3f3e0_20160204_175700_after_4.py
d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13,stockfish,4eb3f3e0,2016-02-04 12:57:00,+0000,test_stockfish.py,RENAME,1,1,PythonFiles\stockfish\4eb3f3e0\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13_stockfish_4eb3f3e0_20160204_175700_before_5.py,PythonFiles\stockfish\4eb3f3e0\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13\d684c4b04e4b120e99cd5aa2bd96e710f8ef7f13_stockfish_4eb3f3e0_20160204_175700_after_5.py
004ae7efed6f526c3a34e80e8076791b9b71dd51,stockfish,4eb3f3e0,2016-02-04 15:34:36,+0000,setup.py,MODIFY,1,1,PythonFiles\stockfish\4eb3f3e0\004ae7efed6f526c3a34e80e8076791b9b71dd51\004ae7efed6f526c3a34e80e8076791b9b71dd51_stockfish_4eb3f3e0_20160204_203436_before_1.py,PythonFiles\stockfish\4eb3f3e0\004ae7efed6f526c3a34e80e8076791b9b71dd51\004ae7efed6f526c3a34e80e8076791b9b71dd51_stockfish_4eb3f3e0_20160204_203436_after_1.py
1ea63c5fa14d6997c81eccc0e4df0c216731c569,stockfish,4eb3f3e0,2016-02-04 15:36:03,+0000,setup.py,MODIFY,1,1,PythonFiles\stockfish\4eb3f3e0\1ea63c5fa14d6997c81eccc0e4df0c216731c569\1ea63c5fa14d6997c81eccc0e4df0c216731c569_stockfish_4eb3f3e0_20160204_203603_before_1.py,PythonFiles\stockfish\4eb3f3e0\1ea63c5fa14d6997c81eccc0e4df0c216731c569\1ea63c5fa14d6997c81eccc0e4df0c216731c569_stockfish_4eb3f3e0_20160204_203603_after_1.py
db35a0adce883b0009d823569050fa7a3e10428a,stockfish,4eb3f3e0,2016-02-05 13:04:37,+0000,setup.py,MODIFY,3,3,PythonFiles\stockfish\4eb3f3e0\db35a0adce883b0009d823569050fa7a3e10428a\db35a0adce883b0009d823569050fa7a3e10428a_stockfish_4eb3f3e0_20160205_180437_before_1.py,PythonFiles\stockfish\4eb3f3e0\db35a0adce883b0009d823569050fa7a3e10428a\db35a0adce883b0009d823569050fa7a3e10428a_stockfish_4eb3f3e0_20160205_180437_after_1.py
