CommitHash,ProjectName,AuthorID,AuthorDate,AuthorTimezone,ModifiedFilename,ChangeType,AddedLines,DeletedLines,SourceCodeBeforeFilePath,SourceCodeFilePath
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,__init__.py,ADD,94,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_3.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,setup.py,ADD,28,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_7.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,context.py,ADD,12,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_8.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,test_deviceinfo.py,ADD,7,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_10.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,test_devicepresence.py,ADD,7,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_11.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,test_notificationstatus.py,ADD,7,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_12.py
202c332be74a27d0cb3eded5422882aba7443453,pushy,4ac9cc35,2017-02-03 13:20:14,+0000,test_push.py,ADD,17,0,,PythonFiles\pushy\4ac9cc35\202c332be74a27d0cb3eded5422882aba7443453\202c332be74a27d0cb3eded5422882aba7443453_pushy_4ac9cc35_20170203_132014_after_13.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,__init__.py,RENAME,0,0,,
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,setup.py,MODIFY,3,3,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_3.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_3.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,context.py,MODIFY,1,1,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_4.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_4.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,test_deviceinfo.py,MODIFY,2,2,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_6.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_6.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,test_devicepresence.py,MODIFY,2,2,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_7.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_7.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,test_notificationstatus.py,MODIFY,2,2,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_8.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_8.py
be4110e79a7fe401843c0dad14c41fcc0714b0bc,pushy,4ac9cc35,2017-02-03 14:19:47,+0000,test_push.py,MODIFY,3,3,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_before_9.py,PythonFiles\pushy\4ac9cc35\be4110e79a7fe401843c0dad14c41fcc0714b0bc\be4110e79a7fe401843c0dad14c41fcc0714b0bc_pushy_4ac9cc35_20170203_141947_after_9.py
a3cecd8f614c5e3a94106857451b879c1369657a,pushy,4ac9cc35,2017-02-13 17:59:53,+0000,setup.py,MODIFY,4,1,PythonFiles\pushy\4ac9cc35\a3cecd8f614c5e3a94106857451b879c1369657a\a3cecd8f614c5e3a94106857451b879c1369657a_pushy_4ac9cc35_20170213_175953_before_3.py,PythonFiles\pushy\4ac9cc35\a3cecd8f614c5e3a94106857451b879c1369657a\a3cecd8f614c5e3a94106857451b879c1369657a_pushy_4ac9cc35_20170213_175953_after_3.py
a3cecd8f614c5e3a94106857451b879c1369657a,pushy,4ac9cc35,2017-02-13 17:59:53,+0000,context.py,DELETE,0,12,PythonFiles\pushy\4ac9cc35\a3cecd8f614c5e3a94106857451b879c1369657a\a3cecd8f614c5e3a94106857451b879c1369657a_pushy_4ac9cc35_20170213_175953_before_4.py,
a3cecd8f614c5e3a94106857451b879c1369657a,pushy,4ac9cc35,2017-02-13 17:59:53,+0000,test_deviceinfo.py,DELETE,0,7,PythonFiles\pushy\4ac9cc35\a3cecd8f614c5e3a94106857451b879c1369657a\a3cecd8f614c5e3a94106857451b879c1369657a_pushy_4ac9cc35_20170213_175953_before_6.py,
